filename,label,method,voice_model,source_file,f0_method,index_rate,protect,volume_envelope,hop_length,pitch,generated_at
common_voice_pt_19277122.wav,real,,,,,,,,,,
common_voice_pt_19277123.wav,real,,,,,,,,,,
common_voice_pt_19277124.wav,real,,,,,,,,,,
common_voice_pt_19277125.wav,real,,,,,,,,,,
common_voice_pt_19277126.wav,real,,,,,,,,,,
common_voice_pt_19277127.wav,real,,,,,,,,,,
common_voice_pt_19277128.wav,real,,,,,,,,,,
common_voice_pt_19277129.wav,real,,,,,,,,,,
common_voice_pt_19277130.wav,real,,,,,,,,,,
common_voice_pt_19277131.wav,real,,,,,,,,,,
common_voice_pt_19277132.wav,real,,,,,,,,,,
common_voice_pt_19277133.wav,real,,,,,,,,,,
common_voice_pt_19277134.wav,real,,,,,,,,,,
common_voice_pt_19277135.wav,real,,,,,,,,,,
common_voice_pt_19277136.wav,real,,,,,,,,,,
common_voice_pt_19277137.wav,real,,,,,,,,,,
common_voice_pt_19277138.wav,real,,,,,,,,,,
common_voice_pt_19277139.wav,real,,,,,,,,,,
common_voice_pt_19277140.wav,real,,,,,,,,,,
common_voice_pt_19277141.wav,real,,,,,,,,,,
common_voice_pt_19277142.wav,real,,,,,,,,,,
common_voice_pt_19277143.wav,real,,,,,,,,,,
common_voice_pt_19277144.wav,real,,,,,,,,,,
common_voice_pt_19277145.wav,real,,,,,,,,,,
common_voice_pt_19277146.wav,real,,,,,,,,,,
common_voice_pt_19277147.wav,real,,,,,,,,,,
common_voice_pt_19277148.wav,real,,,,,,,,,,
common_voice_pt_19277149.wav,real,,,,,,,,,,
common_voice_pt_19277150.wav,real,,,,,,,,,,
common_voice_pt_19277151.wav,real,,,,,,,,,,
common_voice_pt_19277152.wav,real,,,,,,,,,,
common_voice_pt_19277153.wav,real,,,,,,,,,,
common_voice_pt_19277154.wav,real,,,,,,,,,,
common_voice_pt_19277155.wav,real,,,,,,,,,,
common_voice_pt_19277156.wav,real,,,,,,,,,,
common_voice_pt_19277157.wav,real,,,,,,,,,,
common_voice_pt_19277158.wav,real,,,,,,,,,,
common_voice_pt_19277159.wav,real,,,,,,,,,,
common_voice_pt_19277160.wav,real,,,,,,,,,,
common_voice_pt_19277161.wav,real,,,,,,,,,,
common_voice_pt_19277162.wav,real,,,,,,,,,,
common_voice_pt_19277163.wav,real,,,,,,,,,,
common_voice_pt_19277164.wav,real,,,,,,,,,,
common_voice_pt_19277165.wav,real,,,,,,,,,,
common_voice_pt_19277166.wav,real,,,,,,,,,,
common_voice_pt_19277167.wav,real,,,,,,,,,,
common_voice_pt_19277168.wav,real,,,,,,,,,,
common_voice_pt_19277169.wav,real,,,,,,,,,,
common_voice_pt_19277170.wav,real,,,,,,,,,,
common_voice_pt_19277171.wav,real,,,,,,,,,,
common_voice_pt_19277172.wav,real,,,,,,,,,,
common_voice_pt_19277173.wav,real,,,,,,,,,,
common_voice_pt_19277174.wav,real,,,,,,,,,,
common_voice_pt_19277175.wav,real,,,,,,,,,,
common_voice_pt_19277176.wav,real,,,,,,,,,,
common_voice_pt_19277177.wav,real,,,,,,,,,,
common_voice_pt_19277178.wav,real,,,,,,,,,,
common_voice_pt_19277179.wav,real,,,,,,,,,,
common_voice_pt_19277180.wav,real,,,,,,,,,,
common_voice_pt_19277181.wav,real,,,,,,,,,,
common_voice_pt_19277182.wav,real,,,,,,,,,,
common_voice_pt_19277183.wav,real,,,,,,,,,,
common_voice_pt_19277184.wav,real,,,,,,,,,,
common_voice_pt_19277185.wav,real,,,,,,,,,,
common_voice_pt_19277186.wav,real,,,,,,,,,,
common_voice_pt_19277192.wav,real,,,,,,,,,,
common_voice_pt_19277193.wav,real,,,,,,,,,,
common_voice_pt_19277194.wav,real,,,,,,,,,,
common_voice_pt_19277195.wav,real,,,,,,,,,,
common_voice_pt_19277196.wav,real,,,,,,,,,,
common_voice_pt_19277197.wav,real,,,,,,,,,,
common_voice_pt_19277198.wav,real,,,,,,,,,,
common_voice_pt_19277199.wav,real,,,,,,,,,,
common_voice_pt_19277200.wav,real,,,,,,,,,,
common_voice_pt_19277201.wav,real,,,,,,,,,,
common_voice_pt_19277202.wav,real,,,,,,,,,,
common_voice_pt_19277203.wav,real,,,,,,,,,,
common_voice_pt_19277204.wav,real,,,,,,,,,,
common_voice_pt_19277205.wav,real,,,,,,,,,,
common_voice_pt_19277206.wav,real,,,,,,,,,,
common_voice_pt_19277207.wav,real,,,,,,,,,,
common_voice_pt_19277208.wav,real,,,,,,,,,,
common_voice_pt_19277209.wav,real,,,,,,,,,,
common_voice_pt_19277210.wav,real,,,,,,,,,,
common_voice_pt_19277211.wav,real,,,,,,,,,,
common_voice_pt_19277212.wav,real,,,,,,,,,,
common_voice_pt_19277213.wav,real,,,,,,,,,,
common_voice_pt_19277214.wav,real,,,,,,,,,,
common_voice_pt_19277215.wav,real,,,,,,,,,,
common_voice_pt_19277216.wav,real,,,,,,,,,,
common_voice_pt_19277217.wav,real,,,,,,,,,,
common_voice_pt_19277218.wav,real,,,,,,,,,,
common_voice_pt_19277219.wav,real,,,,,,,,,,
common_voice_pt_19277220.wav,real,,,,,,,,,,
common_voice_pt_19277221.wav,real,,,,,,,,,,
common_voice_pt_19277222.wav,real,,,,,,,,,,
common_voice_pt_19277223.wav,real,,,,,,,,,,
common_voice_pt_19277224.wav,real,,,,,,,,,,
common_voice_pt_19277225.wav,real,,,,,,,,,,
common_voice_pt_19277227.wav,real,,,,,,,,,,
common_voice_pt_19277228.wav,real,,,,,,,,,,
common_voice_pt_19277229.wav,real,,,,,,,,,,
common_voice_pt_19277230.wav,real,,,,,,,,,,
common_voice_pt_19277231.wav,real,,,,,,,,,,
common_voice_pt_19277232.wav,real,,,,,,,,,,
common_voice_pt_19277233.wav,real,,,,,,,,,,
common_voice_pt_19277234.wav,real,,,,,,,,,,
common_voice_pt_19277235.wav,real,,,,,,,,,,
common_voice_pt_19277236.wav,real,,,,,,,,,,
common_voice_pt_19277237.wav,real,,,,,,,,,,
common_voice_pt_19277238.wav,real,,,,,,,,,,
common_voice_pt_19277239.wav,real,,,,,,,,,,
common_voice_pt_19277240.wav,real,,,,,,,,,,
common_voice_pt_19277241.wav,real,,,,,,,,,,
common_voice_pt_19277242.wav,real,,,,,,,,,,
common_voice_pt_19277243.wav,real,,,,,,,,,,
common_voice_pt_19277244.wav,real,,,,,,,,,,
common_voice_pt_19277245.wav,real,,,,,,,,,,
common_voice_pt_19277246.wav,real,,,,,,,,,,
common_voice_pt_19277247.wav,real,,,,,,,,,,
common_voice_pt_19277248.wav,real,,,,,,,,,,
common_voice_pt_19277249.wav,real,,,,,,,,,,
common_voice_pt_19277250.wav,real,,,,,,,,,,
common_voice_pt_19277251.wav,real,,,,,,,,,,
common_voice_pt_19277252.wav,real,,,,,,,,,,
common_voice_pt_19277253.wav,real,,,,,,,,,,
common_voice_pt_19277254.wav,real,,,,,,,,,,
common_voice_pt_19277255.wav,real,,,,,,,,,,
common_voice_pt_19277256.wav,real,,,,,,,,,,
common_voice_pt_19277257.wav,real,,,,,,,,,,
common_voice_pt_19277258.wav,real,,,,,,,,,,
common_voice_pt_19277259.wav,real,,,,,,,,,,
common_voice_pt_19277260.wav,real,,,,,,,,,,
common_voice_pt_19277261.wav,real,,,,,,,,,,
common_voice_pt_19277262.wav,real,,,,,,,,,,
common_voice_pt_19277263.wav,real,,,,,,,,,,
common_voice_pt_19277264.wav,real,,,,,,,,,,
common_voice_pt_19277265.wav,real,,,,,,,,,,
common_voice_pt_19277266.wav,real,,,,,,,,,,
common_voice_pt_19277267.wav,real,,,,,,,,,,
common_voice_pt_19277268.wav,real,,,,,,,,,,
common_voice_pt_19277269.wav,real,,,,,,,,,,
common_voice_pt_19277270.wav,real,,,,,,,,,,
common_voice_pt_19277271.wav,real,,,,,,,,,,
common_voice_pt_19277272.wav,real,,,,,,,,,,
common_voice_pt_19277273.wav,real,,,,,,,,,,
common_voice_pt_19277274.wav,real,,,,,,,,,,
common_voice_pt_19277275.wav,real,,,,,,,,,,
common_voice_pt_19277276.wav,real,,,,,,,,,,
common_voice_pt_19277277.wav,real,,,,,,,,,,
common_voice_pt_19277278.wav,real,,,,,,,,,,
common_voice_pt_19277279.wav,real,,,,,,,,,,
common_voice_pt_19277280.wav,real,,,,,,,,,,
common_voice_pt_19277281.wav,real,,,,,,,,,,
common_voice_pt_19278118.wav,real,,,,,,,,,,
common_voice_pt_19278119.wav,real,,,,,,,,,,
common_voice_pt_19278120.wav,real,,,,,,,,,,
common_voice_pt_19278121.wav,real,,,,,,,,,,
common_voice_pt_19278122.wav,real,,,,,,,,,,
common_voice_pt_19278133.wav,real,,,,,,,,,,
common_voice_pt_19278134.wav,real,,,,,,,,,,
common_voice_pt_19278135.wav,real,,,,,,,,,,
common_voice_pt_19278136.wav,real,,,,,,,,,,
common_voice_pt_19278137.wav,real,,,,,,,,,,
common_voice_pt_19278148.wav,real,,,,,,,,,,
common_voice_pt_19278149.wav,real,,,,,,,,,,
common_voice_pt_19278150.wav,real,,,,,,,,,,
common_voice_pt_19278151.wav,real,,,,,,,,,,
common_voice_pt_19278152.wav,real,,,,,,,,,,
common_voice_pt_19278154.wav,real,,,,,,,,,,
common_voice_pt_19278155.wav,real,,,,,,,,,,
common_voice_pt_19278157.wav,real,,,,,,,,,,
common_voice_pt_19278158.wav,real,,,,,,,,,,
common_voice_pt_19278159.wav,real,,,,,,,,,,
common_voice_pt_19278160.wav,real,,,,,,,,,,
common_voice_pt_19278161.wav,real,,,,,,,,,,
common_voice_pt_19278162.wav,real,,,,,,,,,,
common_voice_pt_19278163.wav,real,,,,,,,,,,
common_voice_pt_19278164.wav,real,,,,,,,,,,
common_voice_pt_19278165.wav,real,,,,,,,,,,
common_voice_pt_19278166.wav,real,,,,,,,,,,
common_voice_pt_19278167.wav,real,,,,,,,,,,
common_voice_pt_19278168.wav,real,,,,,,,,,,
common_voice_pt_19278169.wav,real,,,,,,,,,,
common_voice_pt_19278170.wav,real,,,,,,,,,,
common_voice_pt_19278171.wav,real,,,,,,,,,,
common_voice_pt_19278172.wav,real,,,,,,,,,,
common_voice_pt_19278173.wav,real,,,,,,,,,,
common_voice_pt_19278174.wav,real,,,,,,,,,,
common_voice_pt_19278175.wav,real,,,,,,,,,,
common_voice_pt_19278176.wav,real,,,,,,,,,,
common_voice_pt_19278177.wav,real,,,,,,,,,,
common_voice_pt_19278178.wav,real,,,,,,,,,,
common_voice_pt_19278179.wav,real,,,,,,,,,,
common_voice_pt_19278180.wav,real,,,,,,,,,,
common_voice_pt_19278181.wav,real,,,,,,,,,,
common_voice_pt_19278182.wav,real,,,,,,,,,,
common_voice_pt_19278183.wav,real,,,,,,,,,,
common_voice_pt_19278184.wav,real,,,,,,,,,,
common_voice_pt_19278185.wav,real,,,,,,,,,,
common_voice_pt_19278187.wav,real,,,,,,,,,,
common_voice_pt_19278188.wav,real,,,,,,,,,,
common_voice_pt_19278189.wav,real,,,,,,,,,,
common_voice_pt_19278190.wav,real,,,,,,,,,,
common_voice_pt_19278191.wav,real,,,,,,,,,,
common_voice_pt_19278192.wav,real,,,,,,,,,,
common_voice_pt_19278193.wav,real,,,,,,,,,,
common_voice_pt_19278194.wav,real,,,,,,,,,,
common_voice_pt_19278195.wav,real,,,,,,,,,,
common_voice_pt_19278196.wav,real,,,,,,,,,,
common_voice_pt_19278197.wav,real,,,,,,,,,,
common_voice_pt_19278198.wav,real,,,,,,,,,,
common_voice_pt_19278199.wav,real,,,,,,,,,,
common_voice_pt_19278200.wav,real,,,,,,,,,,
common_voice_pt_19278201.wav,real,,,,,,,,,,
common_voice_pt_19278202.wav,real,,,,,,,,,,
common_voice_pt_19278203.wav,real,,,,,,,,,,
common_voice_pt_19278204.wav,real,,,,,,,,,,
common_voice_pt_19278205.wav,real,,,,,,,,,,
common_voice_pt_19278206.wav,real,,,,,,,,,,
common_voice_pt_19278207.wav,real,,,,,,,,,,
common_voice_pt_19278208.wav,real,,,,,,,,,,
common_voice_pt_19278214.wav,real,,,,,,,,,,
common_voice_pt_19278215.wav,real,,,,,,,,,,
common_voice_pt_19278216.wav,real,,,,,,,,,,
common_voice_pt_19278217.wav,real,,,,,,,,,,
common_voice_pt_19278218.wav,real,,,,,,,,,,
common_voice_pt_19278219.wav,real,,,,,,,,,,
common_voice_pt_19278220.wav,real,,,,,,,,,,
common_voice_pt_19278221.wav,real,,,,,,,,,,
common_voice_pt_19278222.wav,real,,,,,,,,,,
common_voice_pt_19278223.wav,real,,,,,,,,,,
common_voice_pt_19278224.wav,real,,,,,,,,,,
common_voice_pt_19278225.wav,real,,,,,,,,,,
common_voice_pt_19278226.wav,real,,,,,,,,,,
common_voice_pt_19278227.wav,real,,,,,,,,,,
common_voice_pt_19278228.wav,real,,,,,,,,,,
common_voice_pt_19278229.wav,real,,,,,,,,,,
common_voice_pt_19278230.wav,real,,,,,,,,,,
common_voice_pt_19278231.wav,real,,,,,,,,,,
common_voice_pt_19278232.wav,real,,,,,,,,,,
common_voice_pt_19278233.wav,real,,,,,,,,,,
common_voice_pt_19278234.wav,real,,,,,,,,,,
common_voice_pt_19278235.wav,real,,,,,,,,,,
common_voice_pt_19278236.wav,real,,,,,,,,,,
common_voice_pt_19278237.wav,real,,,,,,,,,,
common_voice_pt_19278238.wav,real,,,,,,,,,,
common_voice_pt_19278239.wav,real,,,,,,,,,,
common_voice_pt_19278240.wav,real,,,,,,,,,,
common_voice_pt_19278241.wav,real,,,,,,,,,,
common_voice_pt_19278242.wav,real,,,,,,,,,,
common_voice_pt_19278243.wav,real,,,,,,,,,,
common_voice_pt_19278244.wav,real,,,,,,,,,,
common_voice_pt_19278245.wav,real,,,,,,,,,,
common_voice_pt_19278246.wav,real,,,,,,,,,,
common_voice_pt_19278247.wav,real,,,,,,,,,,
common_voice_pt_19278248.wav,real,,,,,,,,,,
common_voice_pt_19278249.wav,real,,,,,,,,,,
common_voice_pt_19278250.wav,real,,,,,,,,,,
common_voice_pt_19278251.wav,real,,,,,,,,,,
common_voice_pt_19278252.wav,real,,,,,,,,,,
common_voice_pt_19278253.wav,real,,,,,,,,,,
common_voice_pt_19278260.wav,real,,,,,,,,,,
common_voice_pt_19278261.wav,real,,,,,,,,,,
common_voice_pt_19278262.wav,real,,,,,,,,,,
common_voice_pt_19278263.wav,real,,,,,,,,,,
common_voice_pt_19278264.wav,real,,,,,,,,,,
common_voice_pt_19278265.wav,real,,,,,,,,,,
common_voice_pt_19278266.wav,real,,,,,,,,,,
common_voice_pt_19278267.wav,real,,,,,,,,,,
common_voice_pt_19278268.wav,real,,,,,,,,,,
common_voice_pt_19278274.wav,real,,,,,,,,,,
common_voice_pt_19278275.wav,real,,,,,,,,,,
common_voice_pt_19278276.wav,real,,,,,,,,,,
common_voice_pt_19278277.wav,real,,,,,,,,,,
common_voice_pt_19278278.wav,real,,,,,,,,,,
common_voice_pt_19278279.wav,real,,,,,,,,,,
common_voice_pt_19278280.wav,real,,,,,,,,,,
common_voice_pt_19278281.wav,real,,,,,,,,,,
common_voice_pt_19278282.wav,real,,,,,,,,,,
common_voice_pt_19278283.wav,real,,,,,,,,,,
common_voice_pt_19278289.wav,real,,,,,,,,,,
common_voice_pt_19278290.wav,real,,,,,,,,,,
common_voice_pt_19278291.wav,real,,,,,,,,,,
common_voice_pt_19278292.wav,real,,,,,,,,,,
common_voice_pt_19278293.wav,real,,,,,,,,,,
common_voice_pt_19278294.wav,real,,,,,,,,,,
common_voice_pt_19278295.wav,real,,,,,,,,,,
common_voice_pt_19278296.wav,real,,,,,,,,,,
common_voice_pt_19278297.wav,real,,,,,,,,,,
common_voice_pt_19278298.wav,real,,,,,,,,,,
common_voice_pt_19278309.wav,real,,,,,,,,,,
common_voice_pt_19278310.wav,real,,,,,,,,,,
common_voice_pt_19278311.wav,real,,,,,,,,,,
common_voice_pt_19278312.wav,real,,,,,,,,,,
common_voice_pt_19278313.wav,real,,,,,,,,,,
common_voice_pt_19278319.wav,real,,,,,,,,,,
common_voice_pt_19278320.wav,real,,,,,,,,,,
common_voice_pt_19278321.wav,real,,,,,,,,,,
common_voice_pt_19278322.wav,real,,,,,,,,,,
common_voice_pt_19278323.wav,real,,,,,,,,,,
common_voice_pt_19278334.wav,real,,,,,,,,,,
common_voice_pt_19278335.wav,real,,,,,,,,,,
common_voice_pt_19278336.wav,real,,,,,,,,,,
common_voice_pt_19278337.wav,real,,,,,,,,,,
common_voice_pt_19278338.wav,real,,,,,,,,,,
common_voice_pt_19278354.wav,real,,,,,,,,,,
common_voice_pt_19278355.wav,real,,,,,,,,,,
common_voice_pt_19278356.wav,real,,,,,,,,,,
common_voice_pt_19278357.wav,real,,,,,,,,,,
common_voice_pt_19278358.wav,real,,,,,,,,,,
common_voice_pt_19278364.wav,real,,,,,,,,,,
common_voice_pt_19278365.wav,real,,,,,,,,,,
common_voice_pt_19278366.wav,real,,,,,,,,,,
common_voice_pt_19278367.wav,real,,,,,,,,,,
common_voice_pt_19278368.wav,real,,,,,,,,,,
common_voice_pt_19278379.wav,real,,,,,,,,,,
common_voice_pt_19278380.wav,real,,,,,,,,,,
common_voice_pt_19278381.wav,real,,,,,,,,,,
common_voice_pt_19278382.wav,real,,,,,,,,,,
common_voice_pt_19278383.wav,real,,,,,,,,,,
common_voice_pt_19278389.wav,real,,,,,,,,,,
common_voice_pt_19278390.wav,real,,,,,,,,,,
common_voice_pt_19278391.wav,real,,,,,,,,,,
common_voice_pt_19278392.wav,real,,,,,,,,,,
common_voice_pt_19278393.wav,real,,,,,,,,,,
common_voice_pt_19278399.wav,real,,,,,,,,,,
common_voice_pt_19278400.wav,real,,,,,,,,,,
common_voice_pt_19278401.wav,real,,,,,,,,,,
common_voice_pt_19278402.wav,real,,,,,,,,,,
common_voice_pt_19278403.wav,real,,,,,,,,,,
common_voice_pt_19278409.wav,real,,,,,,,,,,
common_voice_pt_19278410.wav,real,,,,,,,,,,
common_voice_pt_19278411.wav,real,,,,,,,,,,
common_voice_pt_19278412.wav,real,,,,,,,,,,
common_voice_pt_19278413.wav,real,,,,,,,,,,
common_voice_pt_19278414.wav,real,,,,,,,,,,
common_voice_pt_19278415.wav,real,,,,,,,,,,
common_voice_pt_19278416.wav,real,,,,,,,,,,
common_voice_pt_19278417.wav,real,,,,,,,,,,
common_voice_pt_19278418.wav,real,,,,,,,,,,
common_voice_pt_19278419.wav,real,,,,,,,,,,
common_voice_pt_19278420.wav,real,,,,,,,,,,
common_voice_pt_19278421.wav,real,,,,,,,,,,
common_voice_pt_19278422.wav,real,,,,,,,,,,
common_voice_pt_19278423.wav,real,,,,,,,,,,
common_voice_pt_19278429.wav,real,,,,,,,,,,
common_voice_pt_19278430.wav,real,,,,,,,,,,
common_voice_pt_19278431.wav,real,,,,,,,,,,
common_voice_pt_19278432.wav,real,,,,,,,,,,
common_voice_pt_19278434.wav,real,,,,,,,,,,
common_voice_pt_19278440.wav,real,,,,,,,,,,
common_voice_pt_19278441.wav,real,,,,,,,,,,
common_voice_pt_19278442.wav,real,,,,,,,,,,
common_voice_pt_19278444.wav,real,,,,,,,,,,
common_voice_pt_19278445.wav,real,,,,,,,,,,
common_voice_pt_19278454.wav,real,,,,,,,,,,
common_voice_pt_19278455.wav,real,,,,,,,,,,
common_voice_pt_19278456.wav,real,,,,,,,,,,
common_voice_pt_19278457.wav,real,,,,,,,,,,
common_voice_pt_19278458.wav,real,,,,,,,,,,
common_voice_pt_19278459.wav,real,,,,,,,,,,
common_voice_pt_19278460.wav,real,,,,,,,,,,
common_voice_pt_19278461.wav,real,,,,,,,,,,
common_voice_pt_19278462.wav,real,,,,,,,,,,
common_voice_pt_19278463.wav,real,,,,,,,,,,
common_voice_pt_19278465.wav,real,,,,,,,,,,
common_voice_pt_19278466.wav,real,,,,,,,,,,
common_voice_pt_19278467.wav,real,,,,,,,,,,
common_voice_pt_19278468.wav,real,,,,,,,,,,
common_voice_pt_19278469.wav,real,,,,,,,,,,
common_voice_pt_19278470.wav,real,,,,,,,,,,
common_voice_pt_19278471.wav,real,,,,,,,,,,
common_voice_pt_19278472.wav,real,,,,,,,,,,
common_voice_pt_19278473.wav,real,,,,,,,,,,
common_voice_pt_19278474.wav,real,,,,,,,,,,
common_voice_pt_19278483.wav,real,,,,,,,,,,
common_voice_pt_19278484.wav,real,,,,,,,,,,
common_voice_pt_19278485.wav,real,,,,,,,,,,
common_voice_pt_19278486.wav,real,,,,,,,,,,
common_voice_pt_19278487.wav,real,,,,,,,,,,
common_voice_pt_19278500.wav,real,,,,,,,,,,
common_voice_pt_19278502.wav,real,,,,,,,,,,
common_voice_pt_19278503.wav,real,,,,,,,,,,
common_voice_pt_19278504.wav,real,,,,,,,,,,
common_voice_pt_19278505.wav,real,,,,,,,,,,
common_voice_pt_19278517.wav,real,,,,,,,,,,
common_voice_pt_19278518.wav,real,,,,,,,,,,
common_voice_pt_19278519.wav,real,,,,,,,,,,
common_voice_pt_19278520.wav,real,,,,,,,,,,
common_voice_pt_19278521.wav,real,,,,,,,,,,
common_voice_pt_19278530.wav,real,,,,,,,,,,
common_voice_pt_19278531.wav,real,,,,,,,,,,
common_voice_pt_19278533.wav,real,,,,,,,,,,
common_voice_pt_19278534.wav,real,,,,,,,,,,
common_voice_pt_19278535.wav,real,,,,,,,,,,
common_voice_pt_19278550.wav,real,,,,,,,,,,
common_voice_pt_19278551.wav,real,,,,,,,,,,
common_voice_pt_19278552.wav,real,,,,,,,,,,
common_voice_pt_19278554.wav,real,,,,,,,,,,
